"TALHAO";"PARCELA";"COD_ARVORE";"CAP";"HT";"CATEGORIA";"HD"
3654;101;301;51,1;28,4;"Normal";30,45
3654;101;303;50,8;0;"Normal";30,45
3654;101;304;53,2;0;"Normal";30,45
3654;101;503;50;0;"Normal";30,45
3654;101;302;51,3;29;"Normal";30,45
3654;101;401;54;0;"Normal";30,45
3654;101;402;56,4;0;"Normal";30,45
3654;101;403;55,8;0;"Normal";30,45
3654;101;204;53,2;28,8;"Normal";30,45
3654;101;405;59;30,2;"Dominante";30,45
3654;101;501;48,3;0;"Normal";30,45
3654;101;502;40,5;0;"Normal";30,45
3654;101;305;45,5;0;"Normal";30,45
3654;101;404;0;0;"Falha";30,45
3654;101;101;51;29,2;"Normal";30,45
3654;101;201;59,3;30,7;"Dominante";30,45
3654;101;203;54;28,7;"Normal";30,45
3654;101;202;56,6;30,6;"Normal";30,45
3654;102;102;0;0;"Falha";31,35
3654;102;103;0;0;"Falha";31,35
3654;102;201;54;29,7;"Normal";31,35
3654;102;101;58,9;32,5;"Normal";31,35
3654;102;401;24,2;0;"Bifurcadaabaixo1.30";31,35
3654;102;401;49;0;"Outros Fustes";31,35
3654;102;402;29,7;0;"Bifurcadaabaixo1.30";31,35
3654;102;402;50,2;0;"Outros Fustes";31,35
3654;102;403;50,9;0;"Normal";31,35
3654;102;202;53,6;28,9;"Normal";31,35
3654;102;203;0;0;"Falha";31,35
3654;102;304;0;0;"Falha";31,35
3654;102;305;54,1;29,2;"Normal";31,35
3654;102;502;50,5;0;"Normal";31,35
3654;102;404;53,5;0;"Normal";31,35
3654;102;405;53,6;0;"Normal";31,35
3654;102;501;54,4;0;"Normal";31,35
3654;102;503;50,4;0;"Normal";31,35
3654;102;302;55,5;29,7;"Normal";31,35
3654;102;303;59,1;30,6;"Dominante";31,35
3654;102;204;57,7;29,8;"Normal";31,35
3654;102;301;60,8;32,1;"Dominante";31,35
3654;103;204;0;0;"Falha";30,3
3654;103;304;59;29,8;"Dominante";30,3
3654;103;303;65,5;30,8;"Dominante";30,3
3654;103;501;53,5;0;"Normal";30,3
3654;103;301;0;0;"Falha";30,3
3654;103;302;0;0;"Falha";30,3
3654;103;306;51,3;26,6;"Normal";30,3
3654;103;401;24,5;0;"Dominada";30,3
3654;103;502;55,4;0;"Normal";30,3
3654;103;503;54,6;0;"Normal";30,3
3654;103;404;58,4;0;"Normal";30,3
3654;103;405;53,5;0;"Normal";30,3
3654;103;201;52,4;29,5;"Normal";30,3
3654;103;305;52,8;28,6;"Normal";30,3
3654;103;203;0;0;"Falha";30,3
3654;103;101;0;0;"Falha";30,3
3654;103;102;58,9;31,6;"Normal";30,3
3654;103;202;54,2;30;"Normal";30,3
3654;103;403;56,1;27,8;"Normal";30,3
3654;103;402;0;0;"Falha";30,3
3654;104;102;54,7;27,8;"Normal";29,2
3654;104;103;49,3;26,8;"Normal";29,2
3654;104;101;53,1;27,7;"Normal";29,2
3654;104;304;57,4;29,1;"Dominante";29,2
3654;104;401;0;0;"Falha";29,2
3654;104;402;58,1;29,3;"Dominante";29,2
3654;104;403;56,8;0;"Normal";29,2
3654;104;201;53,9;29;"Normal";29,2
3654;104;202;52,1;30,2;"Normal";29,2
3654;104;301;50,6;28,2;"Normal";29,2
3654;104;302;49,8;0;"Normal";29,2
3654;104;303;55,3;0;"Normal";29,2
3654;104;404;54;0;"Normal";29,2
3654;104;405;53,3;0;"Normal";29,2
3654;104;501;50,2;0;"Normal";29,2
3654;104;502;49,2;0;"Normal";29,2
3654;104;203;51;28,6;"Normal";29,2
3654;104;204;49,3;27,8;"Normal";29,2
3654;105;204;56,2;29;"Normal";29,95
3654;105;302;55,8;0;"Normal";29,95
3654;105;401;0;0;"Falha";29,95
3654;105;205;50,2;28,3;"Normal";29,95
3654;105;301;50,9;27,7;"Normal";29,95
3654;105;404;58,8;29,8;"Dominante";29,95
3654;105;405;56,1;0;"Normal";29,95
3654;105;501;0;0;"Falha";29,95
3654;105;502;0;0;"Falha";29,95
3654;105;305;54,7;0;"Normal";29,95
3654;105;306;54,6;0;"Normal";29,95
3654;105;303;52,1;0;"Normal";29,95
3654;105;304;53,5;0;"Normal";29,95
3654;105;403;61,2;30,1;"Dominante";29,95
3654;105;201;55,1;28,7;"Normal";29,95
3654;105;101;37,7;0;"Dominada";29,95
3654;105;402;0;0;"Falha";29,95
3654;105;102;57;29,6;"Normal";29,95
3654;105;103;53,3;27,7;"Normal";29,95
3654;105;202;49,8;28,6;"Normal";29,95
3654;105;203;56,1;29,7;"Normal";29,95
3654;106;101;42;0;"Dominada";29,1
3654;106;102;0;0;"Falha";29,1
3654;106;401;0;0;"Falha";29,1
3654;106;402;0;0;"Falha";29,1
3654;106;305;0;0;"Falha";29,1
3654;106;306;0;0;"Falha";29,1
3654;106;202;57,3;28,2;"Normal";29,1
3654;106;203;58,8;29,4;"Normal";29,1
3654;106;103;64,3;30;"Dominante";29,1
3654;106;201;0;0;"Falha";29,1
3654;106;302;50,8;28,5;"Normal";29,1
3654;106;303;51,9;27,7;"Normal";29,1
3654;106;304;60;28,2;"Dominante";29,1
3654;106;403;57;0;"Normal";29,1
3654;106;404;54,9;0;"Normal";29,1
3654;106;405;52;0;"Normal";29,1
3654;106;501;55,5;0;"Normal";29,1
3654;106;502;43,1;0;"Dominada";29,1
3654;106;503;0;0;"Falha";29,1
3654;106;205;55,7;28,8;"Normal";29,1
3654;106;301;50,5;29,7;"Normal";29,1
3654;106;204;50,8;28,4;"Normal";29,1
3654;107;202;49,6;26;"Normal";29,3
3654;107;203;55,2;31;"Normal";29,3
3654;107;205;58,5;30,2;"Dominante";29,3
3654;107;404;52,2;0;"Normal";29,3
3654;107;405;50,6;0;"Normal";29,3
3654;107;204;54,4;28,8;"Normal";29,3
3654;107;502;57,4;0;"Normal";29,3
3654;107;503;49,7;0;"Normal";29,3
3654;107;301;49,5;0;"Normal";29,3
3654;107;501;57,7;0;"Normal";29,3
3654;107;303;48,8;0;"Normal";29,3
3654;107;304;54,4;0;"Normal";29,3
3654;107;305;49,4;0;"Normal";29,3
3654;107;302;48,1;0;"Normal";29,3
3654;107;402;45,6;0;"Normal";29,3
3654;107;403;57,2;0;"Normal";29,3
3654;107;103;50,4;27,1;"Normal";29,3
3654;107;201;57,9;28,4;"Dominante";29,3
3654;107;401;52,7;0;"Normal";29,3
3654;107;101;56;28,4;"Normal";29,3
3654;107;102;50,6;26,5;"Normal";29,3
3654;109;201;0;0;"Falha";28,8
3654;109;101;55,4;26,3;"Normal";28,8
3654;109;102;54,2;27,7;"Normal";28,8
3654;109;103;46,1;23,8;"Normal";28,8
3654;109;205;55,1;28,7;"Normal";28,8
3654;109;202;60,7;28,6;"Dominante";28,8
3654;109;203;56,5;28;"Normal";28,8
3654;109;204;47,3;25,4;"Normal";28,8
3654;109;304;60,7;29;"Dominante";28,8
3654;109;305;57,8;0;"Normal";28,8
3654;109;306;51;0;"Normal";28,8
3654;109;401;54,3;0;"Normal";28,8
3654;109;402;44;0;"Dominada";28,8
3654;109;403;0;0;"Falha";28,8
3654;109;404;54,7;0;"Normal";28,8
3654;109;405;45,1;0;"Normal";28,8
3654;109;501;59,3;0;"Normal";28,8
3654;109;502;0;0;"Falha";28,8
3654;109;301;53,9;28,5;"Normal";28,8
3654;109;302;59,8;0;"Normal";28,8
3654;109;303;58,6;0;"Normal";28,8
3654;109;503;53,4;0;"Normal";28,8
3654;110;103;56,7;31,2;"Normal";30,8
3654;110;201;53,8;29,9;"Normal";30,8
3654;110;202;54,5;31;"Normal";30,8
3654;110;102;54,1;29,6;"Normal";30,8
3654;110;204;50,7;29;"Normal";30,8
3654;110;205;57,2;30,7;"Normal";30,8
3654;110;301;50,6;0;"Normal";30,8
3654;110;203;44,3;27,6;"Normal";30,8
3654;110;303;51,2;0;"Normal";30,8
3654;110;304;51,3;0;"Normal";30,8
3654;110;305;49,5;0;"Normal";30,8
3654;110;302;55,7;0;"Normal";30,8
3654;110;401;56,2;0;"Normal";30,8
3654;110;402;58,4;31;"Dominante";30,8
3654;110;403;45;0;"Dominada";30,8
3654;110;404;0;0;"Falha";30,8
3654;110;405;56;0;"Normal";30,8
3654;110;501;57,4;30,6;"Dominante";30,8
3654;110;502;55,3;0;"Normal";30,8
3654;110;503;53,8;0;"Normal";30,8
3654;110;306;52,1;0;"Normal";30,8
3654;110;101;0;0;"Falha";30,8
3654;111;103;52,8;27,7;"Normal";29,4
3654;111;201;54,5;28,2;"Normal";29,4
3654;111;101;41,2;0;"Dominada";29,4
3654;111;102;50,9;0;"Normal";29,4
3654;111;204;50,4;26;"Normal";29,4
3654;111;205;45;24,4;"Normal";29,4
3654;111;301;45,4;24,5;"Normal";29,4
3654;111;302;49,1;0;"Normal";29,4
3654;111;303;43,3;0;"Normal";29,4
3654;111;304;47,9;0;"Normal";29,4
3654;111;305;45,9;0;"Normal";29,4
3654;111;401;53,3;0;"Normal";29,4
3654;111;402;39,7;0;"Morta";29,4
3654;111;403;45,7;0;"Normal";29,4
3654;111;404;20,8;0;"Dominada";29,4
3654;111;202;49,6;26,3;"Normal";29,4
3654;111;203;60;29,4;"Dominante";29,4
3654;111;503;42,5;0;"Normal";29,4
3654;111;502;57;0;"Normal";29,4
3654;111;405;45,4;0;"Normal";29,4
3654;111;501;21,6;0;"Dominada";29,4
3654;112;201;51,2;29,6;"Normal";32,2
3654;112;202;0;0;"Falha";32,2
3654;112;205;58,6;32,3;"Dominante";32,2
3654;112;301;55,2;30,9;"Normal";32,2
3654;112;203;55,7;30,3;"Normal";32,2
3654;112;204;55;30,5;"Normal";32,2
3654;112;304;50,3;0;"Normal";32,2
3654;112;305;54,1;0;"Normal";32,2
3654;112;302;47,9;29,1;"Normal";32,2
3654;112;303;49,5;0;"Normal";32,2
3654;112;103;0;0;"Falha";32,2
3654;112;403;51,6;0;"Normal";32,2
3654;112;404;45,2;0;"Normal";32,2
3654;112;405;50,8;0;"Normal";32,2
3654;112;501;51,4;0;"Normal";32,2
3654;112;502;53,7;0;"Normal";32,2
3654;112;503;55,9;0;"Normal";32,2
3654;112;504;59,8;32,1;"Dominante";32,2
3654;112;401;48,6;0;"Normal";32,2
3654;112;402;48,8;0;"Normal";32,2
3654;112;102;55,6;29,7;"Normal";32,2
3654;112;306;47,8;0;"Normal";32,2
3654;112;101;46,3;28,3;"Normal";32,2
3654;113;101;53,8;28,5;"Normal";29,65
3654;113;102;46,8;0;"Bifurcadaabaixo1.30";29,65
3654;113;102;28,4;0;"Outros Fustes";29,65
3654;113;205;56,3;29,1;"Normal";29,65
3654;113;301;54,2;28,5;"Normal";29,65
3654;113;302;45;26,2;"Normal";29,65
3654;113;303;53,6;28,5;"Normal";29,65
3654;113;304;53;0;"Normal";29,65
3654;113;305;51,7;0;"Normal";29,65
3654;113;306;0;0;"Falha";29,65
3654;113;401;50,6;0;"Normal";29,65
3654;113;103;0;0;"Falha";29,65
3654;113;201;0;0;"Falha";29,65
3654;113;202;58,7;28,8;"Dominante";29,65
3654;113;203;55;29,7;"Normal";29,65
3654;113;204;57,3;30,5;"Dominante";29,65
3654;113;502;54,3;0;"Normal";29,65
3654;113;503;56;0;"Normal";29,65
3654;113;403;54;0;"Normal";29,65
3654;113;404;53,5;0;"Normal";29,65
3654;113;405;52,5;0;"Normal";29,65
3654;113;402;50,6;0;"Normal";29,65
3654;113;501;55,6;0;"Normal";29,65
3654;114;101;52,9;27,9;"Normal";29,5
3654;114;102;53,2;27,8;"Normal";29,5
3654;114;103;53,9;28,2;"Normal";29,5
3654;114;202;54,9;28,2;"Normal";29,5
3654;114;203;52,5;27,1;"Normal";29,5
3654;114;204;55,8;28,3;"Normal";29,5
3654;114;201;53,9;27,8;"Normal";29,5
3654;114;306;56,3;29;"Dominante";29,5
3654;114;401;57,9;30;"Dominante";29,5
3654;114;402;40,7;0;"Bifurcadaabaixo1.30";29,5
3654;114;402;22;0;"Outros Fustes";29,5
3654;114;403;54;0;"Normal";29,5
3654;114;404;53,8;0;"Normal";29,5
3654;114;501;56;0;"Normal";29,5
3654;114;502;55,7;0;"Normal";29,5
3654;114;301;51,3;28,4;"Normal";29,5
3654;114;302;52;0;"Normal";29,5
3654;114;303;47,7;0;"Normal";29,5
3654;114;304;47,3;0;"Normal";29,5
3654;114;305;51,9;0;"Normal";29,5
3654;114;503;55,4;0;"Normal";29,5
3654;114;504;15,1;0;"Interplantio";29,5
3654;115;202;54,7;28,1;"Normal";30,15
3654;115;203;55,1;28,4;"Normal";30,15
3654;115;104;54;29,4;"Normal";30,15
3654;115;201;57,2;30,2;"Normal";30,15
3654;115;301;0;0;"Falha";30,15
3654;115;302;56,7;0;"Normal";30,15
3654;115;204;0;0;"Falha";30,15
3654;115;205;53,6;27,6;"Normal";30,15
3654;115;101;60,5;29,5;"Dominante";30,15
3654;115;102;56;29,1;"Normal";30,15
3654;115;103;58,8;30,8;"Dominante";30,15
3654;115;403;53,2;0;"Normal";30,15
3654;115;404;52,4;0;"Normal";30,15
3654;115;405;48,2;0;"Normal";30,15
3654;115;501;52,3;0;"Normal";30,15
3654;115;502;53,4;0;"Normal";30,15
3654;115;503;49;0;"Normal";30,15
3654;115;504;58,4;0;"Normal";30,15
3654;115;304;48;0;"Normal";30,15
3654;115;401;54,8;0;"Normal";30,15
3654;115;402;54,4;0;"Normal";30,15
3654;115;303;48,2;0;"Normal";30,15
3654;116;101;53,6;28,2;"Normal";29,9
3654;116;102;50;26,5;"Normal";29,9
3654;116;103;59,3;30,1;"Dominante";29,9
3654;116;205;51,5;28,4;"Normal";29,9
3654;116;301;47,3;0;"Normal";29,9
3654;116;302;45,3;0;"Normal";29,9
3654;116;303;55,2;0;"Normal";29,9
3654;116;304;51,8;0;"Normal";29,9
3654;116;305;0;0;"Falha";29,9
3654;116;306;40,8;0;"Dominada";29,9
3654;116;401;60,2;29,7;"Dominante";29,9
3654;116;402;55;0;"Normal";29,9
3654;116;201;55,7;29,2;"Normal";29,9
3654;116;202;53,3;27,2;"Normal";29,9
3654;116;203;53,7;29,1;"Normal";29,9
3654;116;204;50,7;29;"Normal";29,9
3654;116;502;55,8;0;"Normal";29,9
3654;116;503;55,3;0;"Normal";29,9
3654;116;404;56,5;0;"Normal";29,9
3654;116;405;49;0;"Normal";29,9
3654;116;501;56,5;0;"Normal";29,9
3654;116;403;57,6;0;"Normal";29,9
3654;117;101;57,2;29,2;"Normal";28,9
3654;117;102;59,3;29,5;"Normal";28,9
3654;117;103;52,6;28,1;"Normal";28,9
3654;117;201;58;28,6;"Normal";28,9
3654;117;202;55,5;28,1;"Normal";28,9
3654;117;203;57,1;27,5;"Normal";28,9
3654;117;204;61,5;28,9;"Dominante";28,9
3654;117;306;49;0;"Normal";28,9
3654;117;401;50,1;0;"Normal";28,9
3654;117;402;53,6;0;"Normal";28,9
3654;117;403;59,4;0;"Normal";28,9
3654;117;404;60,4;0;"Normal";28,9
3654;117;405;47,5;20,4;"PontaSeca";28,9
3654;117;501;54,4;0;"Normal";28,9
3654;117;502;61,8;28,9;"Dominante";28,9
3654;117;503;51,4;0;"Normal";28,9
3654;117;304;45,8;0;"PontaSeca";28,9
3654;117;301;50,4;26,8;"Normal";28,9
3654;117;302;57,8;0;"Normal";28,9
3654;117;303;53,4;0;"Normal";28,9
3654;117;305;56,1;0;"Normal";28,9
3654;118;101;49,9;27,2;"Normal";30,15
3654;118;204;33,9;0;"Morta";30,15
3654;118;205;57,4;30;"Normal";30,15
3654;118;301;41,7;0;"Dominada";30,15
3654;118;302;59;28,8;"Normal";30,15
3654;118;303;53,5;0;"Normal";30,15
3654;118;304;53,9;0;"Normal";30,15
3654;118;305;33,7;0;"Dominada";30,15
3654;118;306;52,4;0;"Normal";30,15
3654;118;102;60,5;30,5;"Normal";30,15
3654;118;103;53,7;27,3;"Normal";30,15
3654;118;201;58,3;29,8;"Normal";30,15
3654;118;202;47,5;25,9;"Normal";30,15
3654;118;203;63,8;30,6;"Dominante";30,15
3654;118;501;61;29,7;"Dominante";30,15
3654;118;502;46,2;0;"Normal";30,15
3654;118;503;52,5;0;"Normal";30,15
3654;118;404;47,9;0;"Normal";30,15
3654;118;401;56;0;"Normal";30,15
3654;118;402;51;0;"Normal";30,15
3654;118;403;48,1;0;"Normal";30,15
3654;118;405;58,4;0;"Normal";30,15
3654;119;101;48,2;27,3;"Normal";29,9
3654;119;103;58;30;"Normal";29,9
3654;119;201;48,2;25,9;"Normal";29,9
3654;119;202;56;28,8;"Normal";29,9
3654;119;102;45,9;24,4;"Normal";29,9
3654;119;303;50,9;0;"Normal";29,9
3654;119;304;44;0;"Normal";29,9
3654;119;305;43,5;0;"Bifurcadaabaixo1.30";29,9
3654;119;305;29,5;0;"Outros Fustes";29,9
3654;119;306;51;0;"Normal";29,9
3654;119;401;59,5;29,8;"Dominante";29,9
3654;119;402;62,8;30;"Dominante";29,9
3654;119;403;0;0;"Falha";29,9
3654;119;404;0;0;"Falha";29,9
3654;119;405;53,3;0;"Normal";29,9
3654;119;501;52,2;0;"Normal";29,9
3654;119;502;56,2;0;"Normal";29,9
3654;119;503;55,8;0;"Normal";29,9
3654;119;302;59,2;0;"Normal";29,9
3654;119;203;48;25,2;"Normal";29,9
3654;119;204;57,2;29,1;"Normal";29,9
3654;119;205;52,4;28,6;"Normal";29,9
3654;119;301;53,1;0;"Normal";29,9
3654;120;102;50;26,9;"Normal";29,85
3654;120;103;54,4;27,5;"Normal";29,85
3654;120;201;39,3;0;"Morta";29,85
3654;120;202;52,3;26,8;"Normal";29,85
3654;120;203;59;29,4;"Dominante";29,85
3654;120;204;56,5;26,7;"Normal";29,85
3654;120;205;45,5;0;"Morta";29,85
3654;120;301;51,7;26,4;"Normal";29,85
3654;120;101;61,2;30,3;"Dominante";29,85
3654;120;401;54;0;"Normal";29,85
3654;120;402;51,3;0;"Normal";29,85
3654;120;403;55,8;0;"Normal";29,85
3654;120;404;54;0;"Normal";29,85
3654;120;405;56;0;"Normal";29,85
3654;120;501;50;0;"Normal";29,85
3654;120;502;56,6;0;"Normal";29,85
3654;120;503;47,7;0;"Normal";29,85
3654;120;302;54,3;26,1;"Normal";29,85
3654;120;303;57,7;0;"Normal";29,85
3654;120;304;52,5;0;"Normal";29,85
3654;120;305;54,2;0;"Normal";29,85
3654;120;306;56,7;0;"Normal";29,85
3656;101;101;51,2;21,5;"Normal";22,05
3656;101;102;58,6;22,5;"Dominante";22,05
3656;101;103;52,2;20,9;"Normal";22,05
3656;101;201;54,6;0;"Bifurcadaabaixo1.30";22,05
3656;101;201;22,6;0;"Outros Fustes";22,05
3656;101;202;55,3;22,6;"Normal";22,05
3656;101;203;56;21,7;"Normal";22,05
3656;101;204;50,1;21,9;"Normal";22,05
3656;101;205;45,2;20,5;"Normal";22,05
3656;101;301;51,3;0;"Bifurcadaacima1.30";22,05
3656;101;302;58,4;21,6;"Dominante";22,05
3656;101;303;52,1;0;"Bifurcadaacima1.30";22,05
3656;101;304;62,9;0;"Bifurcadaacima1.30";22,05
3656;101;305;56,4;0;"Inclinada";22,05
3656;101;306;53,8;0;"Inclinada";22,05
3656;101;401;52,3;0;"Inclinada";22,05
3656;101;402;43,7;0;"Inclinada";22,05
3656;101;403;56,8;20,9;"Normal";22,05
3656;101;404;46,5;0;"Normal";22,05
3656;101;501;51,9;0;"Normal";22,05
3656;101;502;41;0;"Normal";22,05
3656;101;503;42,9;0;"Normal";22,05
3656;102;101;47,7;20,1;"Normal";21,65
3656;102;102;47,3;20,7;"Normal";21,65
3656;102;103;43,7;0;"Bifurcadaacima1.30";21,65
3656;102;201;52,5;20,5;"Normal";21,65
3656;102;202;47,3;20,4;"Normal";21,65
3656;102;203;48,6;20,1;"Normal";21,65
3656;102;204;52,3;21,1;"Normal";21,65
3656;102;205;41,6;19,8;"Normal";21,65
3656;102;301;49,8;20,6;"Normal";21,65
3656;102;302;47,1;0;"Normal";21,65
3656;102;303;46;0;"Normal";21,65
3656;102;304;50,7;0;"Normal";21,65
3656;102;504;52,3;0;"Normal";21,65
3656;102;402;41,7;0;"Bifurcadaacima1.30";21,65
3656;102;305;56,1;21,5;"Dominante";21,65
3656;102;306;59,7;21,8;"Dominante";21,65
3656;102;401;38,4;0;"Normal";21,65
3656;102;406;50,8;0;"Normal";21,65
3656;102;403;51,7;0;"Normal";21,65
3656;102;404;41;0;"Normal";21,65
3656;102;405;47;0;"Normal";21,65
3656;102;501;55,3;0;"Normal";21,65
3656;102;502;50,4;0;"Normal";21,65
3656;102;503;54,2;0;"Normal";21,65
3656;103;101;58,2;0;"Bifurcadaacima1.30";21,5
3656;103;305;37,4;0;"Outros Fustes";21,5
3656;103;306;48,8;20,3;"Normal";21,5
3656;103;102;0;0;"Falha";21,5
3656;103;201;50,1;0;"Bifurcadaabaixo1.30";21,5
3656;103;201;19,9;0;"Outros Fustes";21,5
3656;103;202;52,6;21,4;"Normal";21,5
3656;103;203;55,1;21,6;"Dominante";21,5
3656;103;204;42,4;19,7;"Normal";21,5
3656;103;301;53;20,6;"Normal";21,5
3656;103;302;50,9;20,9;"Normal";21,5
3656;103;303;54,5;21,3;"Normal";21,5
3656;103;304;55,1;21,4;"Dominante";21,5
3656;103;305;51,7;0;"Bifurcadaabaixo1.30";21,5
3656;103;402;50,7;0;"Normal";21,5
3656;103;403;50,1;0;"Normal";21,5
3656;103;401;48,8;0;"Bifurcadaabaixo1.30";21,5
3656;103;401;15,6;0;"Outros Fustes";21,5
3656;103;502;47;0;"Normal";21,5
3656;103;503;49,4;0;"Bifurcadaacima1.30";21,5
3656;103;404;52,3;0;"Normal";21,5
3656;103;501;47,2;0;"Normal";21,5
3656;104;205;0;0;"Falha";21,7
3656;104;301;55,4;21,2;"Normal";21,7
3656;104;101;57,5;20,5;"Normal";21,7
3656;104;102;54,2;21,2;"Normal";21,7
3656;104;201;54,7;21,1;"Normal";21,7
3656;104;202;55,3;20,8;"Normal";21,7
3656;104;203;50,6;0;"Bifurcadaacima1.30";21,7
3656;104;204;57,4;21,5;"Normal";21,7
3656;104;302;57;22,2;"Normal";21,7
3656;104;303;60,2;21,8;"Dominante";21,7
3656;104;304;51,7;0;"Normal";21,7
3656;104;401;52,4;0;"Normal";21,7
3656;104;402;46,7;0;"Bifurcadaacima1.30";21,7
3656;104;403;56,8;0;"Normal";21,7
3656;104;404;57,8;21,6;"Dominante";21,7
3656;104;501;57,7;0;"Normal";21,7
3656;104;502;50,8;0;"Normal";21,7
3656;105;101;54,4;0;"Bifurcadaacima1.30";23,55
3656;105;102;55,8;24;"Dominante";23,55
3656;105;201;52,9;0;"Bifurcadaacima1.30";23,55
3656;105;202;50,8;23,2;"Normal";23,55
3656;105;203;56,4;23,1;"Dominante";23,55
3656;105;204;53,2;22,9;"Normal";23,55
3656;105;205;51,5;22,1;"Normal";23,55
3656;105;301;51,9;21,2;"Normal";23,55
3656;105;302;51,5;0;"Bifurcadaacima1.30";23,55
3656;105;303;52,9;22,3;"Normal";23,55
3656;105;304;47,6;22,7;"Normal";23,55
3656;105;401;49,6;0;"Normal";23,55
3656;105;402;53,9;0;"Normal";23,55
3656;105;403;50,1;0;"Normal";23,55
3656;105;404;48,2;0;"Normal";23,55
3656;105;405;53,7;0;"Normal";23,55
3656;105;501;48;0;"Normal";23,55
3656;106;101;56,7;22,6;"Dominante";22,6
3656;106;102;33,7;0;"Dominada";22,6
3656;106;103;50,6;21,9;"Normal";22,6
3656;106;201;52,3;22,5;"Normal";22,6
3656;106;202;42,7;0;"Bifurcadaacima1.30";22,6
3656;106;203;48,4;22;"Normal";22,6
3656;106;204;45,7;0;"Bifurcadaacima1.30";22,6
3656;106;205;52,6;22,6;"Dominante";22,6
3656;106;301;49,9;21,7;"Normal";22,6
3656;106;302;38,1;20,7;"Normal";22,6
3656;106;303;51;22,5;"Normal";22,6
3656;106;304;48;0;"Normal";22,6
3656;106;305;51,4;0;"Normal";22,6
3656;106;306;45;0;"Normal";22,6
3656;106;401;55,7;0;"Bifurcadaacima1.30";22,6
3656;106;402;56;0;"Bifurcadaacima1.30";22,6
3656;106;403;0;0;"Falha";22,6
3656;106;404;45,3;0;"Bifurcadaacima1.30";22,6
3656;106;405;47;0;"Normal";22,6
3656;106;501;49;0;"Normal";22,6
3656;106;502;52,2;0;"Normal";22,6
3656;107;101;52,4;22,9;"Normal";24,15
3656;107;102;47,5;21,9;"Normal";24,15
3656;107;103;48,6;21,7;"Normal";24,15
3656;107;201;45,5;21,3;"Normal";24,15
3656;107;202;58,5;0;"Bifurcadaabaixo1.30";24,15
3656;107;202;18,3;0;"Outros Fustes";24,15
3656;107;203;52,3;22,7;"Normal";24,15
3656;107;204;53,7;23,1;"Normal";24,15
3656;107;301;41,6;0;"Bifurcadaacima1.30";24,15
3656;107;302;43,7;20,7;"Normal";24,15
3656;107;303;40,9;20;"Normal";24,15
3656;107;304;52;0;"Normal";24,15
3656;107;401;53,9;23,5;"Dominante";24,15
3656;107;402;51,8;0;"Normal";24,15
3656;107;403;57,6;24,8;"Dominante";24,15
3656;107;404;49,2;0;"Normal";24,15
3656;107;405;50,3;0;"Normal";24,15
3656;107;501;53,7;0;"Normal";24,15
3656;107;502;47,2;0;"Bifurcadaacima1.30";24,15
3656;107;503;45,9;0;"Normal";24,15
3656;108;101;54,5;22,9;"Normal";23,3
3656;108;102;47,2;22,4;"Normal";23,3
3656;108;103;51,8;22,6;"Normal";23,3
3656;108;201;47,2;0;"Bifurcadaacima1.30";23,3
3656;108;202;53,8;22,9;"Normal";23,3
3656;108;203;47,5;21,9;"Normal";23,3
3656;108;204;0;0;"Falha";23,3
3656;108;205;52,1;22,5;"Normal";23,3
3656;108;301;50,8;22,4;"Normal";23,3
3656;108;302;50,5;22,5;"Normal";23,3
3656;108;303;56,2;23,6;"Dominante";23,3
3656;108;304;54,8;0;"Bifurcadaacima1.30";23,3
3656;108;305;50,4;0;"Normal";23,3
3656;108;403;51,4;0;"Normal";23,3
3656;108;306;48,8;0;"Normal";23,3
3656;108;401;51,3;0;"Normal";23,3
3656;108;402;45,7;0;"Bifurcadaacima1.30";23,3
3656;108;502;54,6;23;"Dominante";23,3
3656;108;404;45;0;"Normal";23,3
3656;108;405;44,3;0;"Normal";23,3
3656;108;501;42,2;0;"Normal";23,3
3656;108;503;51,8;0;"Normal";23,3
3656;108;504;52,8;0;"Normal";23,3
3656;109;103;51,5;20,8;"Normal";21,1
3656;109;101;51,2;20,3;"Normal";21,1
3656;109;102;39,3;19,4;"Normal";21,1
3656;109;403;51,5;0;"Normal";21,1
3656;109;201;47,9;19,7;"Normal";21,1
3656;109;202;46,4;19,1;"Normal";21,1
3656;109;203;46;0;"Normal";21,1
3656;109;204;52,4;21,1;"Dominante";21,1
3656;109;301;49,5;20,1;"Normal";21,1
3656;109;302;51,5;0;"Normal";21,1
3656;109;303;54,4;21,1;"Dominante";21,1
3656;109;304;51,7;0;"Normal";21,1
3656;109;305;0;0;"Falha";21,1
3656;109;306;51,6;0;"Normal";21,1
3656;109;401;42,4;0;"Normal";21,1
3656;109;402;50,5;0;"Normal";21,1
3656;109;404;50,1;0;"Normal";21,1
3656;109;501;49,6;0;"Normal";21,1
3656;109;502;50,5;0;"Normal";21,1
3656;110;304;56,9;0;"Bifurcadaacima1.30";27,3
3656;110;101;68;26,5;"Dominante";27,3
3656;110;102;71,7;28,1;"Dominante";27,3
3656;110;201;63,5;28,7;"Normal";27,3
3656;110;202;50;25,1;"Normal";27,3
3656;110;203;60,1;25,8;"Normal";27,3
3656;110;204;53,4;26,1;"Normal";27,3
3656;110;205;53,2;0;"Bifurcadaabaixo1.30";27,3
3656;110;205;26,7;0;"Outros Fustes";27,3
3656;110;301;58,4;23,7;"Normal";27,3
